id_municipio,nome_municipio,sigla_uf,bioma_predominante,n_focos,risco_fogo_medio,frp_medio,dias_sem_chuva_medio,precipitacao_media,centroide_lat,centroide_lon
3108701,Brás Pires,MG,Mata Atlântica,52,0.6781,13.690,10.25,0.311,-20.855685,-43.248352
5105234,Lambari D'Oeste,MT,Amazônia,52,0.5700,43.917,1.77,4.017,-15.409677,-57.791272
3556404,Vargem Grande do Sul,SP,Cerrado,52,0.9662,9.047,7.38,0.429,-21.835024,-46.855590
3134509,Itutinga,MG,Mata Atlântica,52,0.9429,9.085,11.04,0.247,-21.343370,-44.707525
1101435,Nova União,RO,Amazônia,52,0.6747,6.994,4.13,1.262,-10.983964,-62.506824
2702108,Colônia Leopoldina,AL,Mata Atlântica,51,0.9206,6.856,10.18,0.118,-8.925103,-35.756509
3535200,Palmeira d'Oeste,SP,Mata Atlântica,51,0.7694,7.837,7.90,1.237,-20.433876,-50.757918
2405306,Januário Cicco,RN,Caatinga,51,0.9377,8.718,32.17,0.024,-6.158214,-35.628356
2806602,Santo Amaro das Brotas,SE,Mata Atlântica,51,0.8683,9.728,15.75,1.188,-10.763938,-36.987863
2929305,São Gonçalo dos Campos,BA,Mata Atlântica,51,0.8927,5.563,7.42,0.899,-12.431911,-38.895744
5215009,Nova Veneza,GO,Cerrado,51,0.8151,15.196,27.29,0.165,-16.395297,-49.315589
2408300,Nova Cruz,RN,Caatinga,51,0.8774,9.827,58.50,0.795,-6.452719,-35.367545
2600302,Agrestina,PE,Caatinga,51,0.8610,6.402,12.06,2.127,-8.445459,-35.943793
4202701,Botuverá,SC,Mata Atlântica,51,0.0976,6.251,5.39,0.589,-27.231562,-49.067610
4106704,Cruzeiro do Sul,PR,Mata Atlântica,51,0.3804,11.737,4.25,0.220,-23.006530,-52.160443
3302502,Magé,RJ,Mata Atlântica,51,0.7207,5.763,,0.734,-22.648692,-43.152795
3200300,Alfredo Chaves,ES,Mata Atlântica,51,0.4261,6.347,8.86,0.373,-20.548490,-40.888522
4204004,Catanduvas,SC,Mata Atlântica,51,0.0915,14.445,4.43,0.048,-27.027569,-51.673935
2915908,Itanagra,BA,Mata Atlântica,51,0.6990,8.400,7.45,0.267,-12.339257,-38.039243
5003504,Douradina,MS,Mata Atlântica,51,0.9429,17.876,8.25,0.169,-21.994291,-54.612153
4113734,Luiziana,PR,Mata Atlântica,51,0.3496,15.453,7.57,0.023,-24.396086,-52.303515
2210938,Sussuapara,PI,Caatinga,51,0.9835,14.492,30.84,0.000,-6.994929,-41.371654
3124401,Espírito Santo do Dourado,MG,Mata Atlântica,51,0.6847,28.648,5.80,4.628,-21.954556,-46.032084
2605905,Gameleira,PE,Mata Atlântica,50,0.8326,15.702,11.82,0.001,-8.618252,-35.383995
2411908,São Francisco do Oeste,RN,Caatinga,50,0.9725,8.526,50.80,0.000,-5.978634,-38.167709
4306205,Cruzeiro do Sul,RS,Mata Atlântica,50,0.5443,11.988,4.76,1.167,-29.582397,-51.988992
2310001,Palhano,CE,Caatinga,50,0.7047,5.620,24.41,0.518,-4.681936,-38.034759
2504603,Conde,PB,Mata Atlântica,50,0.8647,6.792,,0.211,-7.267921,-34.871383
2703106,Igaci,AL,Caatinga,50,0.9411,6.408,9.05,0.061,-9.569277,-36.658884
4219101,Vargeão,SC,Mata Atlântica,50,0.0688,50.768,3.20,0.024,-26.745646,-52.094105
4321105,Tapes,RS,Pampa,50,0.2737,6.144,1.33,0.063,-30.672297,-51.456547
4104006,Campina Grande do Sul,PR,Mata Atlântica,50,0.3530,10.586,7.04,0.111,-25.202922,-48.906559
3205036,Vargem Alta,ES,Mata Atlântica,50,0.3588,7.959,11.76,0.764,-20.632332,-40.999726
1100072,Corumbiara,RO,Amazônia,50,0.5933,7.474,4.61,1.590,-12.980601,-61.099620
5220264,São Miguel do Passa Quatro,GO,Cerrado,50,0.8362,18.728,6.72,0.485,-16.981458,-48.710531
3125606,Felisburgo,MG,Mata Atlântica,50,0.7162,9.024,11.72,0.412,-16.662249,-40.729874
3203403,Mimoso do Sul,ES,Mata Atlântica,50,0.7739,6.196,6.82,0.379,-21.066681,-41.393688
4122305,Rio Negro,PR,Mata Atlântica,50,0.1998,9.072,5.58,0.058,-26.083643,-49.718143
3153509,Alto Jequitibá,MG,Mata Atlântica,50,0.7330,9.636,5.64,1.179,-20.447418,-41.957777
3501152,Alumínio,SP,Mata Atlântica,50,0.7497,12.208,17.04,0.801,-23.508096,-47.275333
4208708,Jacinto Machado,SC,Mata Atlântica,50,0.3880,5.484,3.63,0.346,-28.995209,-49.825727
4301057,Arroio do Sal,RS,Pampa,50,0.9956,14.050,3.00,0.230,-29.479558,-49.847870
3556958,Vitória Brasil,SP,Mata Atlântica,50,0.8072,15.857,13.80,0.676,-20.189876,-50.499468
3144706,Nova Era,MG,Mata Atlântica,50,0.8862,8.984,17.32,0.299,-19.750556,-43.029907
3101201,Aiuruoca,MG,Mata Atlântica,50,0.9087,5.816,10.70,0.120,-21.951549,-44.645947
3157401,Santa Cruz do Escalvado,MG,Mata Atlântica,50,0.9078,5.155,18.20,0.095,-20.279821,-42.849359
1100346,Alvorada D'Oeste,RO,Amazônia,50,0.9284,4.158,8.21,0.182,-11.273929,-62.440592
3507308,Boracéia,SP,Mata Atlântica,50,1.0000,22.354,16.86,0.000,-22.172902,-48.818031
4311759,Manoel Viana,RS,Pampa,49,0.2511,10.839,4.38,0.261,-29.435139,-55.543075
2925758,Presidente Tancredo Neves,BA,Mata Atlântica,49,0.6704,6.508,9.67,0.004,-13.450236,-39.436446
2514404,São José de Espinharas,PB,Caatinga,49,0.9758,9.373,32.23,0.104,-6.857786,-37.374252
2610509,Passira,PE,Mata Atlântica,49,0.9009,6.914,10.83,0.004,-7.975274,-35.547500
2501104,Areia,PB,Caatinga,49,0.5069,8.116,12.86,0.034,-6.948795,-35.687110
2511806,Pirpirituba,PB,Caatinga,49,0.8623,8.929,42.27,0.007,-6.777269,-35.461346
2917300,Ituberá,BA,Mata Atlântica,49,0.3571,7.845,7.65,0.465,-13.731572,-39.126658
4314704,Planalto,RS,Mata Atlântica,49,0.0921,5.149,7.42,0.174,-27.338010,-53.044718
3204955,São Roque do Canaã,ES,Mata Atlântica,49,0.8904,5.394,15.20,0.258,-19.728960,-40.663256
2916906,Itiruçu,BA,Mata Atlântica,49,0.9565,7.433,17.22,0.147,-13.464987,-40.160792
4211504,Nova Trento,SC,Mata Atlântica,49,0.0694,6.455,4.45,0.647,-27.331903,-49.041279
4101507,Arapongas,PR,Mata Atlântica,49,0.6584,7.485,6.92,0.799,-23.421926,-51.449101
1101450,Parecis,RO,Amazônia,49,0.7589,11.196,3.11,0.209,-12.276510,-61.365799
3135456,Jenipapo de Minas,MG,Mata Atlântica,49,0.7423,11.696,26.58,1.416,-17.182805,-42.221176
2202133,Campo Grande do Piauí,PI,Caatinga,49,0.9856,10.163,35.65,0.016,-7.165287,-41.080086
3138609,Lima Duarte,MG,Mata Atlântica,49,0.7768,9.461,6.17,1.301,-21.807740,-43.817859
3302403,Macaé,RJ,Mata Atlântica,49,0.9444,4.245,10.08,0.353,-22.324296,-41.874343
3159209,Santa Rita de Caldas,MG,Mata Atlântica,49,0.6978,7.706,7.18,3.277,-21.964905,-46.224856
3164605,São Sebastião do Oeste,MG,Mata Atlântica,49,0.7274,7.698,8.00,0.642,-20.224513,-45.066887
4107850,Flor da Serra do Sul,PR,Mata Atlântica,49,0.0429,10.673,5.24,0.504,-26.253348,-53.311389
4106001,Congonhinhas,PR,Mata Atlântica,49,0.7700,6.088,6.45,0.278,-23.604868,-50.512874
3540507,Porangaba,SP,Mata Atlântica,49,0.9576,6.718,22.71,0.194,-23.185557,-48.109232
3547908,Santo Antônio da Alegria,SP,Cerrado,49,0.5221,4.784,4.56,0.373,-21.043983,-47.175574
3122405,Divisa Nova,MG,Mata Atlântica,49,0.9833,11.329,9.39,0.068,-21.514223,-46.203812
3161908,São Gonçalo do Rio Abaixo,MG,Mata Atlântica,49,0.8763,6.865,12.47,0.109,-19.796688,-43.298396
3509254,Cajati,SP,Mata Atlântica,48,0.4670,7.646,3.58,0.250,-24.769546,-48.194567
2412906,São Tomé,RN,Caatinga,48,0.8648,4.423,35.18,0.350,-5.976243,-36.136034
4307104,Herval,RS,Pampa,48,0.5131,4.373,4.65,0.366,-32.005260,-53.398308
2506301,Guarabira,PB,Caatinga,48,0.9704,7.696,37.02,0.000,-6.863314,-35.457108
2509909,Natuba,PB,Caatinga,48,0.8896,9.054,28.04,0.006,-7.587617,-35.564200
4320677,Sinimbu,RS,Mata Atlântica,48,0.0815,4.860,6.15,0.000,-29.420955,-52.591501
3503802,Artur Nogueira,SP,Cerrado,48,0.9350,15.740,8.25,0.017,-22.543960,-47.128645
2514800,São José dos Cordeiros,PB,Caatinga,48,0.9734,6.558,66.63,0.006,-7.416992,-36.858045
3518909,Guzolândia,SP,Mata Atlântica,48,0.7963,7.577,5.44,0.714,-20.661893,-50.721302
4118105,Paranacity,PR,Mata Atlântica,48,0.6076,19.894,4.46,1.024,-22.841062,-52.137569
4219705,Xaxim,SC,Mata Atlântica,48,0.1026,6.129,4.62,0.459,-26.935459,-52.533054
3155702,Rio Piracicaba,MG,Mata Atlântica,48,0.5925,16.969,9.30,0.770,-19.987479,-43.160755
5210208,Iporá,GO,Cerrado,48,0.6551,9.779,7.04,1.334,-16.453412,-51.128559
2706307,Palmeira dos Índios,AL,Caatinga,48,0.9621,6.560,11.60,0.005,-9.386141,-36.657220
3300605,Bom Jesus do Itabapoana,RJ,Mata Atlântica,48,0.7843,6.242,8.35,0.744,-21.090107,-41.707092
4317608,Santo Antônio da Patrulha,RS,Mata Atlântica,48,0.6142,32.009,5.28,1.343,-29.843203,-50.532201
3132305,Itaipé,MG,Mata Atlântica,48,0.5406,7.771,16.31,0.537,-17.379610,-41.686985
4211603,Nova Veneza,SC,Mata Atlântica,48,0.3536,9.646,4.35,2.352,-28.690905,-49.548619
4207007,Içara,SC,Mata Atlântica,48,0.5938,9.002,5.04,1.350,-28.718340,-49.251316
2503100,Cabaceiras,PB,Caatinga,48,0.9059,5.754,36.67,0.076,-7.480972,-36.298199
3160207,Santo Antônio do Itambé,MG,Mata Atlântica,48,0.5285,17.198,28.35,2.177,-18.488937,-43.250568
3521150,Ipiguá,SP,Cerrado,48,0.7100,43.611,7.52,0.002,-20.698432,-49.405956
3554805,Tremembé,SP,Mata Atlântica,48,0.8973,5.175,9.33,0.235,-22.950492,-45.548636
3146008,Ouro Fino,MG,Mata Atlântica,48,0.8151,4.646,7.42,0.205,-22.268515,-46.388992
3153707,Quartel Geral,MG,Cerrado,48,0.6493,14.008,9.30,2.540,-19.294544,-45.650881
3539400,Piratininga,SP,Cerrado,48,0.3613,2.633,3.94,0.601,-22.466965,-49.140806
2606705,Ibirajuba,PE,Mata Atlântica,47,0.9285,4.313,14.34,0.081,-8.623243,-36.216397
3522505,Itapevi,SP,Mata Atlântica,47,0.5067,4.336,13.85,1.226,-23.541467,-46.974803
2513927,São Bentinho,PB,Caatinga,47,0.9567,10.440,28.44,0.170,-6.883076,-37.722797
2406304,Lagoa de Pedras,RN,Caatinga,47,0.9539,9.279,31.96,0.171,-6.181083,-35.449404
2508505,Livramento,PB,Caatinga,47,0.9809,8.255,48.07,0.106,-7.341464,-36.950430
4108452,Foz do Jordão,PR,Mata Atlântica,47,0.2949,6.970,5.02,0.948,-25.726577,-52.124292
2508604,Lucena,PB,Mata Atlântica,47,0.8402,18.500,,0.215,-6.910854,-34.913394
4123303,Santa Cruz de Monte Castelo,PR,Mata Atlântica,47,0.3896,9.870,2.98,0.533,-23.164648,-53.389394
4106605,Cruzeiro do Oeste,PR,Mata Atlântica,47,0.6698,17.389,4.66,1.741,-23.820970,-53.095563
4128203,União da Vitória,PR,Mata Atlântica,47,0.0971,8.466,5.67,2.437,-26.116780,-51.069221
2403905,Francisco Dantas,RN,Caatinga,47,0.9291,12.421,50.67,0.206,-6.042223,-38.115643
2900900,Almadina,BA,Mata Atlântica,47,0.7923,7.113,16.51,0.080,-14.677952,-39.651741
3518859,Guatapará,SP,Cerrado,47,0.6522,10.802,8.58,2.610,-21.448704,-47.952246
4212403,Pedras Grandes,SC,Mata Atlântica,47,0.1704,6.764,4.45,0.109,-28.464950,-49.173634
4106902,Curitiba,PR,Mata Atlântica,47,0.7817,3.932,7.06,0.184,-25.513251,-49.279832
2801405,Carira,SE,Caatinga,47,0.8679,13.687,10.02,0.189,-10.417880,-37.771482
3506706,Boa Esperança do Sul,SP,Cerrado,47,0.6098,8.117,4.87,1.465,-21.945624,-48.437180
4215703,Santo Amaro da Imperatriz,SC,Mata Atlântica,47,0.1225,1.802,4.62,4.441,-27.688746,-48.755078
3539509,Pitangueiras,SP,Cerrado,47,0.5762,9.794,6.83,3.482,-21.027500,-48.281644
3157658,Santa Helena de Minas,MG,Mata Atlântica,47,0.4440,9.094,11.66,0.889,-16.858740,-40.652856
3547601,Santa Rosa de Viterbo,SP,Cerrado,47,0.9387,34.841,10.45,0.309,-21.475141,-47.389873
4323002,Viamão,RS,Pampa,47,0.3893,3.545,4.58,0.527,-30.141591,-50.860076
4120408,Presidente Castelo Branco,PR,Mata Atlântica,47,0.5529,24.429,7.74,0.515,-23.236276,-52.117573
3131307,Ipatinga,MG,Mata Atlântica,47,0.4954,4.000,10.85,0.142,-19.473244,-42.577522
3551207,Sarutaiá,SP,Mata Atlântica,47,0.6333,10.544,10.02,0.787,-23.246891,-49.505379
3103702,Araponga,MG,Mata Atlântica,47,0.7115,31.318,8.47,0.356,-20.657343,-42.498857
4201950,Balneário Arroio do Silva,SC,Mata Atlântica,47,0.4773,19.021,11.00,2.114,-28.998082,-49.458234
4216404,São João do Sul,SC,Mata Atlântica,47,0.6234,5.366,2.89,2.560,-29.204326,-49.828426
3519071,Hortolândia,SP,Mata Atlântica,47,0.9683,5.383,10.36,0.032,-22.874249,-47.201614
3543501,Riversul,SP,Cerrado,47,0.7719,17.500,3.36,1.573,-23.869804,-49.464823
1101708,Urupá,RO,Amazônia,47,0.8435,5.289,2.93,0.869,-11.122853,-62.582934
3143708,Morro do Pilar,MG,Cerrado,47,0.4647,6.589,13.43,0.163,-19.245015,-43.428075
2918803,Laje,BA,Mata Atlântica,46,0.9226,5.937,9.24,0.045,-13.159544,-39.316184
3510302,Capela do Alto,SP,Mata Atlântica,46,0.7443,18.109,9.98,2.151,-23.469321,-47.710247
2708204,São Brás,AL,Caatinga,46,0.9976,10.926,10.61,0.064,-10.093156,-36.902548
2705705,Olho d'Água das Flores,AL,Caatinga,46,0.9800,8.565,16.17,0.029,-9.539456,-37.252943
2902401,Aurelino Leal,BA,Mata Atlântica,46,0.9078,8.987,15.24,0.156,-14.384021,-39.503479
4305355,Charqueadas,RS,Pampa,46,0.7439,2.120,4.41,2.492,-29.973654,-51.585159
2507903,Juripiranga,PB,Mata Atlântica,46,0.9600,5.007,81.73,0.012,-7.362258,-35.209997
2515930,Sertãozinho,PB,Caatinga,46,0.9260,6.946,36.69,0.118,-6.747167,-35.428623
4201406,Araranguá,SC,Mata Atlântica,46,0.4592,26.031,4.95,1.780,-28.962015,-49.496884
4302451,Boqueirão do Leão,RS,Mata Atlântica,46,0.0485,6.135,4.59,2.358,-29.313987,-52.422649
4124400,Santo Antônio do Sudoeste,PR,Mata Atlântica,46,0.2784,5.015,4.98,1.808,-26.073588,-53.642245
2609501,Nazaré da Mata,PE,Mata Atlântica,46,0.8452,18.562,20.59,0.446,-7.733528,-35.226203
4313201,Nova Petrópolis,RS,Mata Atlântica,46,0.0460,6.693,3.67,0.232,-29.397827,-51.087945
3501202,Álvares Florence,SP,Cerrado,46,0.4780,47.297,6.96,0.488,-20.322039,-49.933285
4314175,Pedras Altas,RS,Pampa,46,0.6878,7.472,4.28,0.098,-31.824708,-53.726061
4103479,Cafezal do Sul,PR,Mata Atlântica,46,0.5350,6.491,3.41,1.268,-23.935189,-53.557374
4203501,Campo Erê,SC,Mata Atlântica,46,0.1289,9.924,7.35,0.724,-26.437703,-53.104786
2901601,Antas,BA,Caatinga,46,0.9539,6.486,30.30,0.025,-10.405396,-38.305316
3125507,São Gonçalo do Rio Preto,MG,Cerrado,46,0.4843,7.252,18.89,2.325,-18.095487,-43.369262
3524808,Jales,SP,Mata Atlântica,46,0.7212,7.954,6.76,1.349,-20.295759,-50.536588
3506805,Bocaina,SP,Cerrado,46,0.8672,33.707,8.70,0.028,-22.068172,-48.506858
3200201,Alegre,ES,Mata Atlântica,46,0.7543,5.161,10.17,0.215,-20.746542,-41.499577
2515005,São Miguel de Taipu,PB,Mata Atlântica,46,0.5504,6.524,23.37,1.593,-7.221372,-35.205994
3164803,São Sebastião do Rio Preto,MG,Mata Atlântica,46,0.9063,6.102,14.72,0.407,-19.300411,-43.230456
4314753,Poço das Antas,RS,Mata Atlântica,46,0.0857,7.211,4.15,0.238,-29.450008,-51.630375
4210209,Major Gercino,SC,Mata Atlântica,46,0.0650,10.202,4.35,0.489,-27.439721,-49.074996
2515401,São Vicente do Seridó,PB,Caatinga,46,0.9449,6.191,27.10,0.076,-6.920627,-36.454355
3157203,Santa Bárbara,MG,Mata Atlântica,46,0.5395,6.259,14.73,0.784,-19.995786,-43.396898
4206801,Ibicaré,SC,Mata Atlântica,46,0.0510,19.907,4.77,0.229,-27.070793,-51.340382
3545001,Salesópolis,SP,Mata Atlântica,46,0.6867,7.352,7.80,0.884,-23.533834,-45.924375
3120706,Cruzeiro da Fortaleza,MG,Cerrado,46,0.9989,14.670,12.11,0.027,-18.987102,-46.674071
3103207,Araçaí,MG,Cerrado,46,0.9887,7.170,10.64,0.092,-19.237784,-44.199915
3110608,Cambuí,MG,Mata Atlântica,46,0.9573,5.652,11.18,0.066,-22.601499,-46.065227
1506203,Salinópolis,PA,Amazônia,46,0.7488,15.261,14.54,0.017,-0.697185,-47.350519
3542800,Ribeira,SP,Mata Atlântica,46,0.6685,8.154,4.67,0.202,-24.611303,-49.039749
4123204,Santa Cecília do Pavão,PR,Mata Atlântica,46,0.7047,7.102,5.41,0.771,-23.542769,-50.847810
3512407,Cordeirópolis,SP,Mata Atlântica,45,0.7577,13.438,7.69,0.597,-22.476612,-47.440810
3105202,Bandeira,MG,Mata Atlântica,45,0.6895,8.168,19.55,0.096,-15.885434,-40.565942
2410504,Rafael Fernandes,RN,Caatinga,45,0.9146,8.953,26.20,0.038,-6.199643,-38.233473
2501005,Araruna,PB,Caatinga,45,0.9856,5.964,51.15,0.077,-6.510421,-35.735762
2909604,Crisópolis,BA,Caatinga,45,0.9830,5.349,8.00,0.197,-11.508390,-38.173611
4214003,Presidente Getúlio,SC,Mata Atlântica,45,0.1527,6.620,3.58,0.948,-27.043267,-49.714384
3542909,Ribeirão Bonito,SP,Cerrado,45,0.8907,9.859,12.67,0.072,-22.003224,-48.237849
4104303,Campo Mourão,PR,Mata Atlântica,45,0.5084,8.551,8.27,0.556,-24.065791,-52.400599
3515509,Fernandópolis,SP,Mata Atlântica,45,0.5573,9.329,8.38,2.124,-20.291360,-50.273206
3517505,Guapiaçu,SP,Mata Atlântica,45,0.6876,18.261,9.40,2.041,-20.741011,-49.197826
4304804,Carlos Barbosa,RS,Mata Atlântica,45,0.1083,6.736,4.31,0.558,-29.327396,-51.525196
4107603,Faxinal,PR,Mata Atlântica,45,0.4475,6.142,5.11,0.692,-23.966025,-51.322079
4205209,Erval Velho,SC,Mata Atlântica,45,0.1176,5.962,4.71,0.354,-27.297571,-51.410082
4121752,Reserva do Iguaçu,PR,Mata Atlântica,45,0.2004,4.947,6.69,0.578,-25.903536,-51.969670
3117876,Confins,MG,Cerrado,45,0.9335,8.718,10.73,0.012,-19.645961,-43.975744
2916005,Itanhém,BA,Mata Atlântica,45,0.7951,13.480,15.29,0.078,-17.141657,-40.315786
3515202,Estrela d'Oeste,SP,Mata Atlântica,45,0.8251,35.278,6.07,0.444,-20.254534,-50.400547
2501609,Barra de Santa Rosa,PB,Caatinga,45,0.9568,8.600,50.11,0.108,-6.813792,-36.161267
4312500,Mostardas,RS,Pampa,45,0.3612,27.840,,1.150,-30.966923,-50.764901
3132206,Itaguara,MG,Mata Atlântica,45,0.6712,6.047,9.44,0.511,-20.338753,-44.509304
3141702,Mesquita,MG,Mata Atlântica,45,0.8470,20.491,6.57,0.460,-19.215813,-42.596047
4203709,Canelinha,SC,Mata Atlântica,45,0.0841,7.238,4.61,1.101,-27.231123,-48.803515
3163904,São Pedro da União,MG,Mata Atlântica,45,0.8289,6.022,6.67,0.234,-21.131210,-46.654876
3164100,São Pedro do Suaçuí,MG,Mata Atlântica,45,0.7589,8.191,33.38,0.111,-18.359305,-42.618381
3535804,Paranapanema,SP,Cerrado,45,0.6593,16.951,4.78,1.011,-23.428070,-48.781981
3113602,Careaçu,MG,Mata Atlântica,45,0.9362,4.964,11.49,0.721,-22.083535,-45.660427
3556206,Valinhos,SP,Mata Atlântica,45,0.9412,10.457,10.89,0.253,-22.957402,-46.983150
3107208,Bocaina de Minas,MG,Mata Atlântica,45,0.7228,16.271,10.80,0.122,-22.172936,-44.481835
2202851,Coronel José Dias,PI,Caatinga,45,0.9378,7.860,18.27,0.000,-8.839968,-42.334377
4107546,Espigão Alto do Iguaçu,PR,Mata Atlântica,44,0.1527,18.250,5.39,1.275,-25.413665,-52.758753
2900355,Adustina,BA,Caatinga,44,0.9947,11.321,15.23,0.021,-10.574611,-38.007514
3535002,Palestina,SP,Cerrado,44,0.2156,12.273,3.39,4.482,-20.278590,-49.546515
2902658,Banzaê,BA,Caatinga,44,0.8073,7.816,15.64,0.003,-10.594876,-38.680115
1507961,Terra Alta,PA,Amazônia,44,0.4473,8.425,5.09,1.682,-1.012243,-47.812309
3528809,Maracaí,SP,Mata Atlântica,44,0.8956,21.535,16.27,0.531,-22.622042,-50.671523
2604809,Cortês,PE,Mata Atlântica,44,0.9277,9.325,26.58,0.024,-8.427115,-35.540488
2920601,Maragogipe,BA,Mata Atlântica,44,0.8893,5.527,,0.167,-12.793247,-38.947676
2804003,Maruim,SE,Mata Atlântica,44,0.8161,29.591,15.39,4.176,-10.726870,-37.105435
2501575,Barra de Santana,PB,Caatinga,44,0.8502,6.686,24.64,0.045,-7.545550,-35.948227
2906402,Candeal,BA,Caatinga,44,0.9945,13.818,5.41,0.000,-11.832913,-39.179344
2501401,Baía da Traição,PB,Mata Atlântica,44,0.9765,5.835,,0.039,-6.670238,-34.981500
4110805,Iretama,PR,Mata Atlântica,44,0.3845,9.650,5.40,0.464,-24.371972,-52.099657
2613305,São Joaquim do Monte,PE,Mata Atlântica,44,0.9639,5.755,21.10,0.626,-8.462706,-35.842774
4318507,São José do Norte,RS,Pampa,44,0.1532,6.109,,1.077,-31.609986,-51.447092
3205150,Vila Pavão,ES,Mata Atlântica,44,0.8616,4.641,10.50,0.330,-18.624426,-40.618574
3115201,Conceição da Barra de Minas,MG,Mata Atlântica,44,0.9061,9.393,11.41,0.431,-21.144018,-44.467775
3202207,Fundão,ES,Mata Atlântica,44,0.6475,6.010,6.45,0.657,-19.977802,-40.334086
2906857,Capela do Alto Alegre,BA,Caatinga,44,0.9845,9.255,20.31,0.000,-11.660203,-39.852933
2708402,São José da Tapera,AL,Caatinga,44,0.9624,6.607,13.39,0.974,-9.559155,-37.464423
3535705,Paraíso,SP,Mata Atlântica,44,0.4761,11.676,5.25,2.729,-21.003010,-48.766889
3504602,Bady Bassitt,SP,Mata Atlântica,44,0.8232,8.280,8.00,0.198,-20.921202,-49.452184
3527702,Luiziânia,SP,Mata Atlântica,44,0.1855,13.936,2.36,1.953,-21.692552,-50.365780
3539905,Poloni,SP,Mata Atlântica,44,0.5034,4.464,6.80,0.769,-20.773996,-49.842105
4127106,Telêmaco Borba,PR,Mata Atlântica,44,0.2535,9.350,8.05,0.629,-24.315644,-50.537589
3167400,Silvianópolis,MG,Mata Atlântica,44,0.8385,6.952,6.93,0.695,-22.018801,-45.784951
3515152,Engenheiro Coelho,SP,Cerrado,44,0.9911,7.012,9.23,0.002,-22.506139,-47.198347
2201929,Bonfim do Piauí,PI,Caatinga,44,0.9768,14.845,41.95,0.088,-9.200806,-42.882393
3144508,Nazareno,MG,Mata Atlântica,44,0.8300,10.168,14.66,0.012,-21.221183,-44.607275
3520905,Ipaussu,SP,Mata Atlântica,43,0.7934,20.845,11.81,0.494,-23.043262,-49.626922
2933208,Vera Cruz,BA,Mata Atlântica,43,0.5686,4.147,,0.231,-13.023928,-38.697357
4316600,Sananduva,RS,Mata Atlântica,43,0.2876,7.621,4.57,0.506,-27.903390,-51.827672
5106000,Nortelândia,MT,Cerrado,43,0.4674,13.993,5.30,0.974,-14.519412,-56.733177
3533502,Novo Horizonte,SP,Mata Atlântica,43,0.5552,8.590,3.84,3.090,-21.467700,-49.215546
4212007,Palma Sola,SC,Mata Atlântica,43,0.0919,7.637,8.05,1.487,-26.371400,-53.331731
2608701,Lagoa dos Gatos,PE,Mata Atlântica,43,0.8660,7.800,8.95,0.655,-8.679834,-35.891376
2707503,Porto Real do Colégio,AL,Mata Atlântica,43,0.9737,9.252,22.56,1.140,-10.173430,-36.784538
3545308,Salto de Pirapora,SP,Mata Atlântica,43,0.8008,7.288,12.77,0.256,-23.645335,-47.566803
4125357,São Jorge do Patrocínio,PR,Mata Atlântica,43,0.3426,9.858,2.02,1.748,-23.724101,-53.984460
3300233,Armação dos Búzios,RJ,Mata Atlântica,43,0.9629,12.935,,0.408,-22.767132,-41.951260
3203163,Laranja da Terra,ES,Mata Atlântica,43,0.6686,6.228,8.74,0.341,-19.875799,-41.023918
3127057,Fronteira dos Vales,MG,Mata Atlântica,43,0.5000,6.221,17.37,0.049,-16.862387,-40.817945
4218103,Timbé do Sul,SC,Mata Atlântica,43,0.3077,8.609,2.74,1.510,-28.814375,-49.829020
3119708,Coronel Xavier Chaves,MG,Mata Atlântica,43,0.8567,4.781,14.28,0.399,-21.019951,-44.194065
5204854,Campo Limpo de Goiás,GO,Cerrado,43,0.8620,23.735,22.86,2.719,-16.291259,-49.135713
3127206,Funilândia,MG,Cerrado,43,0.8767,6.056,26.58,1.102,-19.345098,-44.071261
4211256,Morro Grande,SC,Mata Atlântica,43,0.3358,9.605,5.12,0.465,-28.760749,-49.727508
3131604,Iraí de Minas,MG,Cerrado,43,0.8700,24.912,17.84,0.381,-19.014266,-47.442773
5206602,Cumari,GO,Cerrado,43,0.7177,21.116,10.64,5.174,-18.301110,-48.128406
3151305,Piraúba,MG,Mata Atlântica,43,0.8470,6.379,11.29,0.242,-21.263797,-43.019229
3169802,Turvolândia,MG,Mata Atlântica,43,0.9654,7.698,7.76,1.080,-21.875967,-45.790195
3522208,Itapecerica da Serra,SP,Mata Atlântica,42,0.5984,3.764,9.81,0.315,-23.716409,-46.871743
2601508,Belém de Maria,PE,Mata Atlântica,42,0.9554,17.863,17.10,1.747,-8.626210,-35.806505
4311254,Lagoão,RS,Mata Atlântica,42,0.0978,3.250,5.51,0.005,-29.243515,-52.783204
